제목,가사,가수,발매일,좋아요수,장르
늑대,"늑대
으르렁거리지 말아요
오 늑대
사랑이 떠나가잖아
늑대
내곁에 다가오지 말아요
오 늑대
난 그저 여린 여우예요
가버렸던 내 사랑
잊었던 나의 사랑
감췄던 발톱은 꺼내지 마세요
아아
나도 참진 않아
늑대
날 두고 장난치지 말아요
오 늑대
당신만 사랑했잖아
늑대
날 헷갈리게 하지말아요
오 늑대
난 그저 여린 여우예요
각오했던 내 사랑
달콤한 나의 사랑
숨겨둔 이빨은 꺼내지 마세요
한없이 사랑에 약한 여자에요
늑대
으르렁 거리지 말아요
오 늑대
내 맘이 약해지잖아
늑대
사랑을 가르쳐주세요
오 늑대
난 그저 여린 여자예요",아이큐 (I.Q),2015.08.05,155,성인가요/트로트
묻고싶어요,"차라리 만나지나
만나지나 않았더라면
이 가슴에 아픈 상처
눈물로 새기지 않았을 것을
이제 와서 무슨 수로 그 마음 돌릴까
뉘우침만 바보 같더라
아 다시는 울 일도 없지만
그래도 한번만
당신에 마음에
누가 있나 묻고 싶어요
차라리 만나지나
만나지나 않았더라면
이 가슴에 아픈 상처
눈물로 새기지 않았을 것을
이제 와서 무슨 수로 그 마음 돌릴까
뉘우침만 바보 같더라
아 다시는 울 일도 없지만
그래도 한번만
당신에 마음에
누가 있나 묻고 싶어요
그래도 한번만
당신에 마음에
누가 있나 묻고 싶어요",송가인,2017.04.17,"7,397",성인가요/트로트
돌려줄 수 없나요,"왜 이렇게 생각날까
떠난 줄을 알면서도
사랑했던 이 마음을
돌려 줄 수 없나요
처음 만난 그날처럼
당신의 고운 얼굴이
날이면 날마다 꽃처럼 피어나서
아 오늘도 눈동자에
이슬이 맺혀지네
왜 이렇게 생각날까
떠난 줄을 알면서도
사랑했던 이 마음을
돌려 줄 수 없나요
처음 만난 그날처럼
당신의 고운 얼굴이
날이면 날마다 꽃처럼 피어나서
아 오늘도 눈동자에
이슬이 맺혀지네",조경수,1978.01.30,103,성인가요/트로트
바나나차차 트로트,"바나나 차차 바나나 차차
다같이 랄랄랄 랄라 차차
바나나 차차 바나나 차차
다같이 랄랄랄 랄라 후
울어머님 바나나나
진짜 맛나 어머님도 차차
울아버님 바나나나
사주세요 아버님도 차차
오 길으면 기기 차라차차차
먹으면 힘이 으라차차차
할머니도 할아버지도
모두 모두 모여라
바나나 차차 바나나 차차
다같이 랄랄랄 랄라 차차
바나나 차차 바나나 차차
다같이 랄랄랄 랄라 후
노랑노랑 바나나나
너무 예뻐 다같이 차차
오라버니 바나나나
힘을 내요 모두 다 차차
오 길으면 기기 차라차차차
먹으면 힘이 으라차차차
도련님들도 아가씨들도
모두 모두 모여라
바나나 차차 바나나 차차
다같이 랄랄랄 랄라 차차
바나나 차차 바나나 차차
다같이 랄랄랄 랄라 후
사랑해요 사랑해요
오빠 오빠빠 사랑해요
바나나 차차 바나나 차차
다같이 랄랄랄 랄라 후
OK",금잔디,2020.01.16,717,성인가요/트로트
사랑했어요,"돌아서 눈감으면 잊을까
정든 님 떠나가면 어이해
발길에 부딪히는 사랑의 추억
두 눈에 맺혀지는 눈물이여
이제와 생각하면 당신은
내 마음 깊은 곳에 찾아와
사랑은 기쁨보다 아픔인 것을
나에게 심어주었죠
사랑했어요 그땐 몰랐지만
이 마음 다 바쳐서
당신을 사랑했어요
이젠 알아요 사랑이 무언지
마음이 아프다는 걸
돌아서 눈감으면 잊을까
정든 님 떠나가면 어이해
발길에 부딪히는 사랑의 추억
두 눈에 맺혀지는 눈물이여
사랑했어요 그땐 몰랐지만
이 마음 다 바쳐서
당신을 사랑했어요
이젠 알아요 사랑이 무언지
마음이 아프다는 걸
돌아서 눈감으면 잊을까
정든 님 떠나가면 어이해
발길에 부딪히는 사랑의 추억
두 눈에 맺혀지는 눈물이여
발길에 부딪히는 사랑의 추억
두 눈에 맺혀지는 눈물이여",김호중,2020.05.01,"15,091",성인가요/트로트
그 사람,"한강대교 불빛 마저도
외로워 잠 못 드는 밤
님을 보낸 내 마음이
괴로워 강변을 걷네
그 사랑이 그리워서 우나
그 추억이 생각나서 우나
말 없이 걷는 발길엔 오직
그 모습이 떠오르는데
아아아아 이제는 다시
올 수 없는 그 세월이여
언젠가 꼭 한번만이라도
만나고 싶은 그 사람
그때는 내가 그때는
말하리라 바보였다고
그 사랑이 그리워서 우나
그 추억이 생각나서 우나
말 없이 걷는 발길엔 오직
그 모습이 떠오르는데
아아아아 이제는 다시
올 수 없는 그 세월이여
언젠가 꼭 한번만이라도
만나고 싶은 그 사람
그때는 내가 그때는
말하리라 바보였다고
말하리라 사랑했다고",성빈 (최윤하),2020.05.08,110,성인가요/트로트
엄지 척,"엄지 엄지 척
엄지 엄지 척
자상하고 다정다감해
보면 볼수록 알면 알수록
매력이 넘쳐요
엄지 엄지 척
엄지 엄지 척
천생연분 내 사랑이에요
그냥 좋아요 왠지 좋아요 엄지 척
평범하고 편안한 속이 깊은 이 남자
사람 냄새가 풍겨서 좋아요
성실하고 진실한 믿음직한 내 남자
당신을 정말로 사랑해
엄지 엄지 척
엄지 엄지 척
자상하고 다정다감해
보면 볼수록 알면 알수록
매력이 넘쳐요
엄지 엄지 척
엄지 엄지 척
천생연분 내 사랑이에요
그냥 좋아요 왠지 좋아요 엄지 척
오늘보다 내일을 약속하고 싶어요
꿈과 희망이 있어서 좋아요
평생토록 나만을 지켜준다 말해요
당신을 영원히 사랑해
엄지 엄지 척
엄지 엄지 척
자상하고 다정다감해
보면 볼수록 알면 알수록
매력이 넘쳐요
엄지 엄지 척
엄지 엄지 척
천생연분 내 사랑이에요
그냥 좋아요 왠지 좋아요 엄지 척
엄지 엄지 척
엄지 엄지 척
자상하고 다정다감해
보면 볼수록 알면 알수록
매력이 넘쳐요
엄지 엄지 척
엄지 엄지 척
천생연분 내 사랑이에요
그냥 좋아요 왠지 좋아요 엄지 척
사랑해요 내 사랑 엄지 척
엄지 척",양지은,2021.04.21,"2,335",성인가요/트로트
선생님,"안녕하세요 선생님 반갑습니다
안녕하세요 선생님 나의 선생님
온갖 꿈을 갖던 그 어린시절에
내가 사랑했었던 선생님 나의 선생님
항상 잘되어 달라고 나무라셨고
은혜 깊은 사랑 주시며
항상 미소지으며 반겨주시던
안녕하세요 선생님 오랜만입니다
안녕하세요 선생님 나의 선생님
세월이 흘렀군요 선생님 잘계셨나요
눈물이 납니다 선생님 나의 선생님
항상 잘되어 달라고 나무라셨고
은혜 깊은 사랑 주시며
항상 미소지으며 반겨주시던
안녕하세요 선생님 오랜만입니다
안녕하세요 선생님 나의 선생님
건강하세요 선생님 나의 선생님",조명섭,2021.07.05,501,성인가요/트로트
머나먼고향,"머나먼 남쪽 하늘 아래
그리운 고향
사랑하는 부모 형제
이 몸을 기다려
천리타향 낯선거리
헤매는 발길
한잔 술에 설움을
타서 마셔도
마음은 고향 하늘을
달려 갑니다

천리타향 낯선거리
헤매는 발길
한잔 술에 설움을
타서 마셔도
마음은 고향 하늘을
달려 갑니다",나훈아,1979.12.11,99,성인가요/트로트
녹슬은 기찻길,"휴전선 달빛아래 녹슬은 기찻길
어이해서 피 빛인가 말 좀 하렴아
전해다오 전해다오 고향 잃은 서러움을
녹슬은 기찻길아 어버이 정 그리워 우는 이 마음

대동강 한강 물은 서해에서 만나
남과 북의 이야기를 주고받는데
전해다오 전해다오 고향 잃은 서러움을
녹슬은 기찻길아 너처럼 내 마음도 울고 있단다",나훈아,2014.05.20,197,성인가요/트로트
더하기 곱하기,"우연을 핑계로 인연을 핑계로
너를 만나 사랑했는데
어떻게 얼마나 사랑했는지
나에게 묻지마라
내 나이 니 나이 더한것보다
니 나이 내 나이 곱한것보다
더 많이 사랑한다 말은 안해도
더 많이 보고싶다 표현못해도
또 다른 사랑이 어디있겠니
나에겐 너뿐이란다
우연을 핑계로 인연을 핑계로
너를 만나 사랑했는데
어떻게 얼마나 사랑했는지
나에게 묻지마라
내 나이 니 나이 더한것보다
니 나이 내 나이 곱한것보다
더 많이 사랑한다 말은 안해도
더 많이 보고싶다 표현 못해도
또 다른 사랑이 어디있겠니
나에겐 너뿐이란다
또 다른 사랑이 어디있겠니
나에겐 너뿐이란다
너 하나만 사랑 한단다",강문경,2019.01.25,321,성인가요/트로트
머나먼 고향,"머나먼 남쪽 하늘 아래 그리운 고향
사랑하는 부모 형제 이 몸을 기다려
천리타향 낯선 거리 헤매는 발길
한잔 술에 설움을 타서 마셔도
마음은 고향 하늘을 달려갑니다
천리타향 낯선 거리 헤매는 발길
한잔 술에 설움을 타서 마셔도
마음은 고향 하늘을 달려갑니다",박서진,2019.09.26,"1,389",성인가요/트로트
부디 오래오래,"차가운 바람이 불어올 때면
감기 걸릴라 걱정하시고
내 나이 몇인데
차 조심해라 잘 먹어라
잔소리하네
세월이 흘러서
그 고운 얼굴에
어느새 주름이 늘었소
부디 오래오래
내게 머물러 주오
부디 오래오래 내
사랑 받아주오
항상 주기만 한 그 사랑
다 받을 때까지
오래오래 살아주오
세월이 흘러서
그 고운 얼굴에
어느새 주름이 늘었소
부디 오래오래
내게 머물러 주오
부디 오래오래
내 사랑 받아주오
항상 주기만 한 그 사랑
다 받을 때까지 오래오래 오래오래
살아주오
내 사람아 부디 오래오래
행복할 수 있도록
이제 아무 걱정 말고 그냥 내 곁에서
변함 없이 지금처럼 남아주오
이 세상 끝나는 날까지
평생 내 곁에서 아프지 말고
오래오래 살아주오",김중연,2020.11.22,808,성인가요/트로트
빈 지게 (MR),"바람 속으로 걸어왔어요
지난날의 나의 청춘아
비틀거리며 걸어왔어요
지난날의 사랑아
돌아보면 흔적도 없는
인생길은 빈 술잔
빈 지게만 덜렁 매고서
내가 여기 서 있네
아~ 나의 청춘아 아~ 나의 사랑아
무슨 미련 남아 있겠니
빈 지게를 내려놓고 취하고 싶다
술아 내 맘 알겠지
바람 속으로 걸어 왔어요
지난날의 나의 청춘아
비틀거리며 걸어왔어요
지난날의 사랑아
돌아보면 흔적도 없는
인생길은 빈 술잔
빈 지게만 덜렁 매고서
내가 여기 서 있네
아~ 나의 청춘아
아~ 나의 사랑아
무슨 미련 남아 있겠니
빈 지게를 내려놓고 취하고 싶다
술아 내 맘 알겠지
빈 지게를 내려놓고 취하고 싶다
술아 내 맘~~ 알겠지",황영웅,2023.01.11,77,성인가요/트로트
슬픈 베아트리체,"그대 슬픈 눈에 어리는
이슬처럼 맑은 영혼이
내 가슴에 스며 들어와
푸른 샘으로 솟아나리니
그대 여린 입술 사이로
바람처럼 스친 미소가
나의 넋을 휘감아도는
불꽃이 되어 타오르리니
슬픈 그대 베아트리체
아름다운 나의 사랑아
빈 바다를 헤매는 내게
살아야 할 단 하나의 이유되어
사랑이란 소망의 섬
그 기슭에 다가갈 수 있다면
사랑이란 약속의 땅
그 곳에 깃들 수만 있다면

그대 붉은 입술 다가와
화살처럼 스친 입맞춤
나의 넋을 앗아가버린
상처되어 남아있는데
슬픈 그대 베아트리체
떠나버린 나의 사랑아
꽃상여에 그대 보내며
살아야 할 이유마저 없으니
사랑이란 절망의 벽
울부짖는 통곡마저 갇힌채
사랑이란 배반의 강
간절한 언약마저 버리고

사랑이여 불멸의 빛
거짓없는 순종으로 그대를
사랑이여 사랑이여
이 생명 다하는 날까지
사랑이여 불멸의 빛
거짓없는 순종으로 그대를
사랑이여 사랑이여
이 생명 다하는 날까지",조용필,1992.10,907,성인가요/트로트
여자예요,"세상살이 내 마음대로
될 리도 없지만
내 맘조차 내 마음대로
할 수 없는 여자예요
허락도 없이 다가와
나를 사랑하고
마음 주니까 가버렸네
나만 바보였어
미운 당신이지만
바보 같은 나의 맘은
아픔만 남아
눈물만 남아
있지만 널 못 잊어
내 맘도 당신처럼
모질고 싶지만
내 맘조차 내 마음대로
할 수 없는 여자예요
쉬웠나 봐요 사랑도
나를 떠나는 게
가시는 길은
그리 쉽지 않길 바랄게요
미운 당신이지만
바보 같은 나의 맘은
아픔만 남아
눈물만 남아
있지만 널 못 잊어
내 맘도 당신처럼
모질고 싶지만
내 맘조차 내 마음대로
할 수 없는 여자예요
눈물 많은 여자예요",장윤정,2019.03.12,681,성인가요/트로트
꿈속의 사랑,"사랑해선 안될 사람을
사랑하는 죄이라서
말 못하는 내 가슴은
이 밤도 울어야 하나
잊어야만 좋을 사람을
잊지 못한 죄이라서
소리없이 내 가슴은
이 밤도 울어야 하나
아 사랑 애달픈 내 사랑아
어이 맺은 하룻밤의 꿈
다시 못 볼 꿈이라면
차라리 눈을 감고 뜨지 말것을
사랑해선 안될 사람을
사랑한게 죄이라서
말 못하는 내 가슴은
이 밤도 울어야 하나
아 사랑 애달픈 내 사랑아
어이 맺은 하룻밤의 꿈
다시 못볼 꿈이라면
차라리 눈을 감고 뜨지 말 것을
사랑해선 안될 사람을
사랑한게 죄 이라서
말 못하는 내 가슴
이 밤도 울어야 하나",이찬원,2020.04.10,"6,632",성인가요/트로트
부모 자식,"걱정을 말아라 걱정을 말아라
너희만 잘 살면 된다
미안해 말아라 미안해 말아라
너희만 잘 살면 된다
세상살이가 먹고 살기가
얼마나 힘든 것인데
너희만 잘 살아라
너희만 잘 살아라
너희만 잘 살면 된다
부모는 이해한단다
건강만 하세요 건강만 하세요
건강이 최고랍니다
엄마가 최고야 아빠가 최고야
최고로 사랑합니다
섭섭하셨죠 죄송합니다
사는게 힘들었네요
건강만 하세요 건강만 하세요
사는게 힘들었네요
부모님 사랑합니다
너희만 잘 살면 된다",진시몬,2020.04.23,163,성인가요/트로트
사모,"오소서 님이여 님이시여
촉촉히 젖은 입술로
바람에 업히어 구름에 실려
살짝이 오소서
낙숫물에 머리를 감고
달빛에 머리를 빗고
님이 오시는 길목에 서서
사모하는 가슴앓이 아신다면은
오소서 님이여 님이시여
살짝이 오소서
낙숫물에 머리를 감고
달빛에 머리를 빗고
님이 오시는 길목에 서서
사모하는 가슴앓이 아신다면은
오소서 님이여 님이시여
잽싸게 오소서
오소서 님이여 님이시여
잽싸게 오소서",정동원,2020.11.20,"4,156",성인가요/트로트
누구없나요 (Prod. by 영탁) (feat. 정동원),"누구 없나요
시린 가슴에 촛불을 피워줄 사람
어두컴컴한 나의 인생을
환하게 밝혀줄 사람
누구 없나요
아픈 마음을 포근히 감싸줄 사람
비가 내리는 하루하루에
우산이 되어 줄 사람
똑똑똑 나 들어가도 될까요
자 어서 들어오세요
오래 기다려 온 나의 사랑을
당신께 드리겠어요
딱딱 딱 내 맘을 알아주네요
더 많이 알고 싶어요
마주 잡은 손을 놓지 말아요
그대만 사랑할게요
좋아좋아
누구 없나요
시린 가슴에 촛불을 피워줄 사람
비가 내리는 하루하루에
우산이 되어 줄 사람
똑똑똑 나 들어가도 될까요
자 어서 들어오세요
오래 기다려 온 나의 사랑을
당신께 드리겠어요
딱딱 딱 내 맘을 알아주네요
더 많이 알고 싶어요
마주 잡은 손을 놓지 말아요
그대만 사랑할게요
마주 잡은 손을 놓지 말아요
그대만 사랑할게요
좋아좋아",한이재,2020.11.26,"5,621",성인가요/트로트
미운 사랑,"남몰래 기다리다가
가슴만 태우는 사랑
어제는 기다림에 오늘은 외로움
그리움에 적셔진 긴 세월
이렇게 살라고 인연을 맺었나
차라리 저 멀리 둘걸
미워졌다고 갈 수 있나요
행여나 찾아올까 봐
가슴이 사랑을 잊지 못해
이별로 끝난다 해도
그 끈을 놓을 순 없어
너와 난 운명인 거야
이렇게 살라고 인연을 맺었나
차라리 저 멀리 둘걸
미워졌다고 갈 수 있나요
행여나 찾아올까 봐
가슴이 사랑을 잊지 못해
이별로 끝난다 해도
그 끈을 놓을 순 없어
너와 난 운명인 거야
미워졌다고 갈 수 있나요
행여나 찾아올까 봐
가슴이 사랑을 잊지 못해
이별로 끝난다 해도
그 끈을 놓을 순 없어
너와 난 운명인 거야
그 끈을 놓을 순 없어
너와 난 운명인 거야
너와 난 운명인 거야",한강,2021.02.14,278,성인가요/트로트
너를 사랑하고도,"너를 사랑하고도 늘 외로운 나는
가눌 수 없는 슬픔에 목이 메이고
어두운 방구석에 꼬마인형처럼
멍한 눈 들어 창밖을 바라만 보네
너를 처음 보았던 그 느낌 그대로
내 가슴속에 머물길 원했었지만
서로 다른 사랑을 꿈꾸었었기에
난 너의 마음 가까이 갈수 없었네
저 산 하늘 노을은 항상 나의 창에
붉은 입술을 부딪쳐서 검게 멍들고
멀어지는 그대와 나의 슬픈 사랑은
초라한 모습 감추며 돌아서는데
이젠 더 이상 슬픔은 없어
너의 마음을 이제 난 알아
사랑했다는 그 말 난 싫어
마지막까지 웃음을 보여줘
저 산 하늘 노을은 항상 나의 창에
붉은 입술을 부딪쳐서 검게 멍들고
멀어지는 그대와 나의 슬픈 사랑은
초라한 모습 감추며 돌아서는데
이젠 더 이상 슬픔은 없어
너의 마음을 이제 난 알아
사랑했다는 그 말 난 싫어
마지막까지 웃음을 보여줘
이젠 더 이상 슬픔은 없어
너의 마음을 이제 난 알아
사랑했다는 그 말 난 싫어
마지막까지 웃음을 보여줘",이찬원,2021.06.22,"5,741",성인가요/트로트
내사랑 그대여,"날 좋아 한다고 말해요
그대 없이 나는 못 살아요
메마른 내 가슴에
단비를 뿌리는
그대를 너무나 좋아해
날 사랑 한다고 말해요
그대 두고 나는 못살아요
한줄기 빛이 되어
어둠을 밝히는
그대를 너무나 사랑해
이세상 영원 영원히
내 곁에만 있어 주세요
나의 모든 것들은
다 그대꺼예요
뭐든지 드리겠어요
죽는 날까지 같이 살아요
그대를 좋아해 사랑해
내사랑 그대여
날 좋아 한다고 말해요
그대 없이 나는 못살아요
메마른 내 가슴에
단비를 뿌리는
그대를 너무나 좋아해
날 사랑 한다고 말해요
그대 두고 나는 못살아요
한줄기 빛이 되어
어둠을 밝히는 그대를
너무나 사랑해
이세상 영원 영원히
그대 곁에 있을 꺼에요
그대의 모든 것들은
다 내 꺼에요
뭐든지 다주세요
죽는 날까지 같이 살아요
그대를 좋아해 사랑해
내사랑 그대여",양지은,2021.07.21,935,성인가요/트로트
나를 살게하는 사랑,"바라보는 것도 사랑
기다리는 것도 사랑
그리움에 가슴이 저린것도
내겐 사랑입니다
계절이 오듯이 그래
매일 숨 쉬듯이 그래
이유 없이 시작한 이 마음은
그래 사랑입니다
나를 살게하는 사랑
아무 이유 없는 사랑
거기에 있어요
멀어지지 마요
내가 아파할게요
계절이 오듯이 그래
매일 숨 쉬듯이 그래
이유 없이 시작한 이 마음은
그래 사랑입니다
나를 살게하는 사랑
아무 이유없는 사랑
거기에 있어요
멀어지지 마요
내가 아파할게요
나를 살게하는 사랑
때론 눈물같은 사랑
가슴 다 헤져도
놓을순 없어요
그래 사랑입니다
그래 사랑입니다",금잔디,2022.02.03,66,성인가요/트로트
텔레파시,"눈빛만 봐도 알 수 있잖아
옷깃만 스쳐도 우린 느낄 수가 있어
손끝만 닿아도 짜릿하잖아
너는 지금 무얼 생각하고
어디에 있니
말은 안 해도 알 수 있잖아
서로의 기분을 우린 읽을 수가 있어
불타는 사랑 만질 수 없어도
우리 가슴속은 뜨거웁게
타오르는 불꽃
아하 러브 텔레파시
아하 소리없는 느낌
아하 러브 텔레파시
깊은 밤 꿈에도 만날 수 있잖아
보고 싶을 때면
언제 어디서나 강한 광선처럼
내 가슴을 치고 가네
옆에 없어도 외롭지 않잖아
두 눈을 감아도 넌 내 눈 속에 있어
길을 걷다가 내 생각이 나면
그게 바로 너를 부르고 있는
텔레파시야
눈빛만 봐도 알 수 있잖아
옷깃만 스쳐도 우린 느낄 수가 있어
손끝만 닿아도 짜릿하잖아
너는 지금 무얼 생각하고
어디에 있니
아하 러브 텔레파시
아하 소리없는 느낌
아하 러브 텔레파시
깊은 밤 꿈에도 만날 수 있잖아
보고 싶을 때면 언제
어디서나 강한 광선처럼
내 가슴을 치고 가네
옆에 없어도 외롭지 않잖아
두 눈을 감아도 넌 내 눈 속에 있어
길을 걷다가 내 생각이 나면
그게 바로 너를 부르고 있는
텔레파시야
말은 안 해도 알 수 있잖아
서로의 기분을 우린 읽을 수가 있어
불타는 사랑 만질 수 없어도
우리 가슴속은 뜨거웁게
타오르는 불꽃
아하 러브 텔레파시",도시아이들,1988.10,"1,387",성인가요/트로트
이정표 없는 거리,"이리가면 고향이요
저리가면 타향인데
이정표없는 거리
헤매도는 삼거리 길
이리갈까 저리갈까
차라리 돌아갈까
세 갈래 길 삼거리에
비가 내린다
바로가면 경상도 길
돌아가면 전라도 길
이정표없는 거리
저리가면 충청도 길
와도 그만 가도 그만
반겨 줄 사람없어
세 갈래 길 삼거리에
해가 저문다",김상진,2011.04.01,349,성인가요/트로트
퐁당퐁당,"퐁당 퐁당 돌을 던져
내 마음에 돌을 던져
이보세요 내마음을
이리 흔들어놓고
잠깐만요 그냥가면
내 맘 어떻게 해요
살짝 내 맘 찔러봐요
금방 넘어가 줄게요
망설이지 말고 주저하지 말고
내게 다가와요
퐁당 퐁당 돌을 던져
내 마음에 돌을 던져
퐁당 퐁당 돌을 던져
사랑의 마음을 던져
내 마음을 화끈 내 심장을
후끈 달아 오르게 해봐요
멀리멀리 퍼져 내 마음에 퍼져
니 사랑이 퍼지도록
퐁당 퐁당 돌을 던져
내 마음에 돌을 던져
좋으면서 별로인 척
알면서 모르는 척
한번쯤은 튕겨봐야
내가 귀한 줄 알죠
살짝 내 맘 찔러봐요
금방 넘어가 줄게요
망설이지 말고 주저하지 말고
내게 다가와요
퐁당 퐁당 돌을 던져
내 마음에 돌을 던져
퐁당 퐁당 돌을 던져
사랑의 마음을 던져
퐁당퐁당 그대 맘에
이젠 빠져 줄까봐요
퐁당퐁당 그대 맘에
완전 한번 빠져볼래요
내 마음은 화끈 내 심장은
후끈 달아 오르고 있어요
멀리멀리 퍼져 니 마음에 퍼져
그대라면 내 마음 그대라면
내 사랑 모두모두 드릴게요",강예슬,2019.09.17,439,성인가요/트로트
너는 내남자,"꽉낀 청바지 갈아입고
거리에 나섰다
오늘따라 보고 싶어
너무나 보고 싶어
그 까페를 찾아갔지만
너의 모습은 보이지 않았어
너를 의식 못한 내 방식대로
사랑한 탓으로
왠지 너를 놓칠것 같은
예감 때문에
돌아오는 길이
난 무척 힘들었어
아들 미워도 한눈 팔지마
엄마는 내여자
그래도 언제나 엄마는 내여자
다시 한 번 마음돌려
내게로 돌아와
오늘따라 보고 싶어
너무나 보고 싶어
그 까페를 찾아갔지만
너의 모습은 보이지 않았어
너를 이해 못한 내 방식대로
사랑한 탓으로
왠지 너를 놓칠것 같은
예감 때문에
돌아오는 길이
난 무척 힘들었어
아들 미워도 한눈 팔지마
엄마는 내여자
그래도 언제나 엄마는 내여자
너를 의식 못한 내 방식대로
사랑한 탓으로
왠지 너를 놓칠것 같은
예감 때문에
돌아오는 길이
난 무척 힘들었어
아들 미워도 한눈 팔지마
엄마는 내 여자
그래도 언제나 엄마는 내 여자",임영웅,2020.06.24,"17,082",성인가요/트로트
남자는 말합니다,"여행 갑시다
나의 여자여
하나뿐인
나의 여자여
상처투성이
병이 들어 버린 당신
여행가서
낫게 하리다
나란 사람 하나만 믿고
같이 살아온
바보 같이
착한 사람아
남자는 말합니다
고맙구요 감사해요
오직 나만
아는 사람아
안아 봅시다
나의 여자여
하나 뿐인
나의 여자여
고운 얼굴에 쓰여진
슬픈 이야기
오늘 밤에
지워 봅시다
나란 사람 하나만 믿고
같이 살아온
바보 같이
착한 사람아
남자는 말합니다
고맙구요 감사해요
오직 나만
아는 사람아
나란 사람 하나만 믿고
같이 살아온
바보 같이
착한 사람아
남자는 말합니다
고맙구요 감사해요
오직 나만
아는 사람아
오로지 나만
아는 사람아",김희재,2021.09.07,"2,308",성인가요/트로트
나의 하루,"사는게 너무 힘들어 하루가 너무 고단해
고개를 들어 하늘 한번 못 보고
불 꺼진밤 돌아와 한숨을 둘리면
난 무얼 위헤서 사는 건지
그 뜨거웠던 젊음도 꿈같던 나의사랑도
저 식어버린 커피잔이 아니길
이 세상을 다 가지려 산것도 아닌데
전쟁같은 나의 하루 하루
내 가슴 하나로 다 못 담을
그대 사랑이 있기에
웃어보려 애쓰지만 자꾸눈물이 흘러
나 매일 그대와 사소한
하루의 일을 얘기하며
구름 걷힌 햇살처럼
그대와 사랑으로 남고 싶어
그 뜨거웠던 젊음도 꿈같던 나의사랑도
저 식어버린 커피잔이 아니길
이세상을 다 가지려 산것도 아닌데
전쟁같은 나의 하루 하루
내 가슴 하나로 다 못 담을
그대 사랑이 있기에
웃어보려 애쓰지만 자꾸눈물이 흘러
나 매일 그대와 사소한
하루의 일을 얘기하며
구름 걷힌 햇살처럼
그대와 사랑으로 남고 싶어
내 곁에서 잠이든 그대 모습
그댄 내 또다른 꿈이죠",조항조,2022.09.22,141,성인가요/트로트
돌릴 수 없는 세월(MR),"곤히 잠든 그대 모습
지긋이 바라봅니다
함께한 날들 모두가
멈춘것만 같아요
꽃다운 날 나를 만나
모든걸 맡긴 사람
때론 속고 속는데도
떠나지 않은 사람
왜 이리 작아졌나요
늘 맘조린 탓인가요
왜 이리 가벼운가요
돌릴 수 없는 세월에
눈물이 나요 눈물이 흘러요
철없던 날 나를 만나
속 많이 썩은 사람
그 모두가 날 떠나도
믿어준 단 한사람
왜 이리 작아졌나요
늘 맘조린 탓인가요
왜 이리 가벼운가요
돌릴 수 없는 세월에
눈물이 나요 눈물이 흘러요
당신이 나를 살게한 사람이요",안성훈,2023.02.03,28,성인가요/트로트
상처,"젖어있는 두 눈 속에
감춰진 그 사연은
아직도 가슴에 아물지 않은
지난 날의 옛 상처
바람이 잠들은 내 가슴에
외로움을 달래면서 기대어
상처난 날개를 접어야하는
외로운 사람아
당신은 내 사랑 영원한 내 사랑
외로워 마세요
이제는 내 품에서 다시 태어난
바람 속의 여자
바람이 잠들은 내 가슴에
외로움을 달래면서 기대어
상처난 날개를 접어야하는
외로운 사람아
당신은 내 사랑 영원한 내 사랑
외로워 마세요
이제는 내 품에서 다시 태어난
바람 속의 여자",조용필,1985.11.15,659,성인가요/트로트
야간열차,"짠~짜자자자~ 짠~짠
어둠을 뚫고 야간 열차야 가자
지금껏 살아온 모든것 버리고 너에게 몸을 실었다
스쳐가는 불빛따라 지난날들이 하나둘 떠오르면
내슬픈 눈물모아 던져버린다 길게누운 철길위로
짠~짜자자자~ 짠~짠 어둠을 뚫고 야간 열찬야 가자
야망을 싣고 내일을 향해 가자가자가자 야간열차야

짠~짜자자자~ 짠~짠 어둠을 뚫고 야간열차야 가자
지금껏 살아온 모든것 버리고 너에게 몸을 실었다
흔들리는 차창너머 지난날들이 아스라히 그려지면
또 다른 내일위해 던져버린다 길게 누운 철길위로
짠`짜자자자~ 짠~짠 어둠을 뚫고 야간열차야 가자
야망을 싣고 내일을 향해 가자가자가자 야간열차야
가자가자가자 야간열차야 가자가자가자 야간열차야",박진도,2001.03.09,445,성인가요/트로트
보내는 마음,"너의 고운 두눈에 이별의 아픔이
별빛 눈물맺혀 방울되어 흐르면
보내는 마음도 너무나 아프지만
가는 너의 행복을 빌어주네
웃으며 보내고 돌아선 두뺨에
사랑했던 추억들이 눈물되어 흐르네

보내는 마음도 너무나 아프지만
가는 너의 행복을 빌어주네
웃으며 보내고 돌아선 두뺨에
사랑했던 추억들이 눈물되어 흐르네",태진아,2003.11.13,225,성인가요/트로트
