제목,가사,가수,발매일,좋아요수,장르
연가,"비 바람이 치던 바다 잔잔해져 오면
오늘 그대 오시려나 저 바다건너서
저 하늘에 반짝이는 달빛도 아름답지만
사랑스런 그대 눈이 더욱 아름다워라
그대만을..(그대만을)
기다리리..(기다리리)
내 사랑 영원히..
기다리리..(기다리리)
그대만을..(그대만을)
기다리리..(기다리리)
내 사랑 영원히 기다리리",유상록,2006.06.01,36,성인가요/트로트
울고 싶어,"왜그런지 나도몰라
울고만 싶은 마음
너무나도 그사랑에
상처가 깊었는지
몸부림쳐 울고싶네
소리치며 울고싶네
아무리 흐느끼며 울어도
소용없는 이마음
누가 아랴
어쩐지 울고만 싶어

왜그런지 나도몰라
울고만 싶은 마음
그누가 그사람을
았아가 버렸는지
못 견디게 아픈마음
소리치며 울고싶네
내리는 비소리는 슬픔에
눈물인가 이마음
누가 아랴
어쩐지 울고만 싶어",배호,2001.11.16,22,성인가요/트로트
슬픔이여 안녕,"외로운 내가슴에 사랑을 심어놓고
떠나간 당신을 미워하지 않아요
사랑은 이제 그만 추억으로 변해버려
꿈속에 안개처럼
멀어지고 말았네
흩어진 낙엽처럼
조각난 추억들은
나혼자 내가슴에 고이 간직하려오
사랑은 이제그만 미움도 이제그만
사랑이여 이제안녕 안녕
슬픔이여 안녕 안녕

흩어진 낙엽처럼
조각난 추억들은
나혼자 내가슴에 고이 간직하려오
사랑은 이제그만 미움도 이제그만
사랑이여 이제안녕 안녕
슬픔이여 안녕 안녕
슬픔이여 안녕 안녕",임희숙,1984.03.25,58,성인가요/트로트
천년을 빌려준다면,"당신을 사랑하고
정말 정말 사랑하고
그래도 모자라면 당신을 위해
무엇이든 다 해주고싶어
만약에 하늘이 하늘이 내게
천년을 빌려준다면
그 천년을 당신을 위해 사랑을 위해
아낌없이 모두 쓰겠오

<<간주중>>

당신을 사랑하고
너무 너무 사랑하고
그래도 모자라면 당신을 위해
원하는것 다 해주고 싶어
어느날 하늘이 하늘이 내게
천년을 빌려준다면
그 천년을 당신을 위해 사랑을 위해
아낌없이 모두 쓰겠소
만약에 하늘이 하늘이 내게
천년을 빌려준다면
그 천년을 당신을 위해 사랑을위해
아낌없이 모두 쓰겠오
만약에 하늘이 하늘이 내게
천년을 빌려준다면
그 천년을 당신을 위해 사랑을위해
아낌없이 모두 쓰겠오",박정식,2007.04.04,85,성인가요/트로트
유쾌상쾌통쾌,"유 유쾌 상 상쾌 통 통쾌
유쾌 상쾌 통쾌
우리 사는 이 세상에
유쾌 상쾌 통쾌
밝은 날들이 많았으면은
나는 나는 좋겠네
우리 모두 가슴 속에
기쁨 희망 사랑
좋은 일들이 많았으면은
나는 나는 좋겠네
이왕에 사는 것
웃으며 사는게 좋지
어차피 사는 것
즐겁게 사는게 좋지
그 까짓 것 걱정 그 까짓 것 고민
다 그냥 던져버리고
크게 한 번 웃어보는거야
유쾌하게 살자 상쾌하게 살자
통쾌하게 살자구
가슴 쫙 펴고 사는 거야
우리 사는 이 세상에
유쾌 상쾌 통쾌
밝은 날들이 많았으면은
나는 나는 좋겠네
우리 모두 가슴 속에
기쁨 희망 사랑
좋은 일들이 많았으면은
나는 나는 좋겠네
이왕에 사는 것
웃으며 사는게 좋지
어차피 사는 것
즐겁게 사는게 좋지
그 까짓 것 걱정 그 까짓 것 고민
다 그냥 던져버리고
크게 한 번 웃어보는거야
유쾌하게 살자 상쾌하게 살자
통쾌하게 살자구
가슴 쫙 펴고 사는 거야
유쾌하게 살자 상쾌하게 살자
통쾌하게 살자구
가슴 쫙 펴고 사는 거야
가슴 쫙 펴고 사는 거야
유쾌 상쾌 통쾌
유쾌 상쾌 통쾌",소명,2007.07.12,19,성인가요/트로트
내곁에 있어주,"나는 네가 좋아서 순한 양이 되었지
풀밭 같은 너의 가슴에
내 마음은 뛰어 놀았지
내 곁에 있어 주 내 곁에 있어 주
할 말은 모두 이것뿐이야
내 곁에 있어 주 내 곁에 있어 주
내 너를 위하여 웃음을 보이잖니
손목을 잡으며 슬픔을 감추며
내 곁에 있어 주

나는 네가 좋아서 순한 양이 되었지
풀밭 같은 너의 가슴에
내 마음은 뛰어 놀았지
내 곁에 있어 주 내 곁에 있어 주
할 말은 모두 이것뿐이야
내 곁에 있어 주 내 곁에 있어 주
내 너를 위하여 웃음을 보이잖니
손목을 잡으며 슬픔을 감추며
내 곁에 있어 주",이수미,1985.01.01,136,성인가요/트로트
꿈이어도 사랑할래요,"그대가 그리워 서러운 날엔
한없이 울었습니다
그대와 나누지 못한 미련들은
가슴에서 쓰러 내리며
그대가 보고파 그리운 날엔
한없이 걸었습니다
그대와 함께 걷던 그 길을
당신 아닌 다른 사람과
시간이 오래 지나 가서
내 모습도 바뀌었지만
그대와 함께 했던 마음
지금도 한결 같아요
사랑했던 옛시간 속으로
하루라도 갈 수 있다면
당신과 못다 이룬 사랑
꿈이어도 사랑 할래요

그대가 보고파 그리운 날엔
한없이 걸었습니다
그대와 함께 걷던 그 길을
당신 아닌 다른 사람과
시간이 오래 지나 가서
내 모습도 바뀌었지만
그대와 함께 했던 마음
지금도 한결 같아요
사랑했던 옛시간 속으로
하루라도 갈 수 있다면
당신과 못다 이룬 사랑
꿈이어도 사랑 할래요
당신과 못다 이룬 사랑
꿈이어도 사랑 할래요",유상록,2007.11.06,67,"성인가요/트로트, 포크/블루스"
오빠 말은 뻥이야,"1. 핸드폰만 몇 개 가진 남자,
얼핏보면 사업가로 뵌데.
술에 푹 빠져서 사는 그런 남자,
가장 흔한 비즈니스 핑계.
차는 멋있던데 기름 값은 없고,
밥 값도 없는 남자.
제발 정신 차려 주세요,
날 속이지는 말아요.
누가 눈덩이 다야몬드 다준데도. (뻥이야 뻥뻥)
오빠말은 뻥이야. 오빠말은 다 뻥이야,
뻥뻥뻥 뻥치는 남자 조심해요.

2. 카드밖에 쓰지 않는 남자,
알고보면 마이너스 통장.
맨날 미팅한다 바쁜 그런 남자,
어느 피시방에 사는 남자.
다른 찜질방에 금은 일학천금,
빚 부터 해결해요.
힘든 세상이라 하지만, 빚만 지면 안돼요.
누가 눈덩이 다야몬드 다준데도. (뻥이야 뻥뻥)
오빠말은 뻥이야. 오빠말은 다 뻥이야,
뻥뻥뻥 뻥치는 남자 조심해요.

사랑 사랑 내사랑! 끝없는 나의 사랑!
뻥치는 남자는 절대 믿지마요.
뻥뻥뻥 뻥치는 남자 조심해요.
뻥뻥뻥 뻥치는 남자 조심해요.",이프로,2007.11.07,74,성인가요/트로트
말랑말랑,"<말랑말랑
1. 말랑말랑 만져주세요
살랑살랑 흔들어주세요
날 따라해봐요 요렇게
사랑이 넘친답니다

소곤소곤 속삭여주세요
나 한테만 속삭여주세요
날 사랑한다고 요렇게
행복이 넘친답니다

당신만 당신만 당신 하나만
목숨처럼 사랑합니다
아무리 바라봐도 좋은 너
옆에서 보면 더 좋은 너

두근두근두근 깜짝깜짝깜짝
내 마음을 설레게하는 너너너
가까이 있어도 멀리 있어도
나는 너를 사랑해

2. 말랑말랑 만져주세요
살랑살랑 흔들어주세요
날 따라해봐요 요렇게
사랑이 넘친답니다

소곤소곤 속삭여주세요
나 한테만 속삭여주세요
날 사랑한다고 요렇게
행복이 넘친답니다

당신만 당신만 당신 하나만
목숨처럼 사랑합니다
아무리 바라봐도 좋은 너
옆에서 보면 더 좋은 너

두근두근두근 깜짝깜짝깜짝
내 마음을 설레게하는 너너너
가까이 있어도 멀리 있어도
나는 너를 사랑해

가까이 있어도 멀리 있어도
나는 너를 사랑해
말랑말랑",박구윤,2008.02.25,149,성인가요/트로트
샤방샤방 (피망 맞고 주제곡),"아주 그냥 죽여줘요
누구나 사랑하는
매력적인 내가
한 여자를 찍었지
아름다운 그녀 모습
너무나 섹시해
얼굴도 샤방샤방
몸매도 샤방샤방
모든 것이 샤방샤방
얼굴은 브이라인
몸매는 에스라인
아주 그냥 죽여줘요

아주 그냥 죽여줘요
모든게 준비가 된
잘나가는 내가
한 여자를 찍었지
눈이 부신 그녀 모습
너무나 섹시해
얼굴도 샤방샤방
몸매도 샤방샤방
모든 것이 샤방샤방
얼굴은 브이라인
몸매는 에스라인
아주 그냥 죽여줘요
얼굴도 샤방샤방
몸매도 샤방샤방
모든 것이 샤방샤방
얼굴은 브이라인
몸매는 에스라인
아주 그냥 죽여줘요
아주 그냥 죽여줘요",박현빈,2008.03.18,60,"성인가요/트로트, 게임"
사천만 땡겨주세요 (Feat. 정찬우),"사천만 땡겨줘요
무이자 무담보로
잘되면 이자를 얹어
원금의 따불을 얹어
확실히 갚을께요 걱정마요
사천이 뉘 집 개냐
땅 파면 나오더냐
개 발에 땀나게 뛰어
죽도록 일해서 번 돈
눈먼 돈이 아니야
사천도 안되요 삼천도 안되요
단돈 이백만 해줘요
그렇게 못해요 정신 좀 차려요
한번만 밀어줘봐요
사천만 땡겨주세요
사천만 땡겨 왜 또 넌 튕겨
사천에 목숨걸고 싶지 않지만
제발 한번 잘하면 나를 살려줘
무담보 무보증 무이자로
한번 시원하게 날려줘요
확실히 갚을테니까
걱정하지 말고
사천만 땡겨줘요

사천만 땡겨줘요
팔자 좀 고쳐보게
사천의 천분의 본전
로또에 올인을 하면
한번은 터질거야 믿어봐요
사천이 장난이냐
짜장면 이름이냐
날 보고 이쁘다는 말
나만의 천사라는 말
안믿어 꼬시지마
사천도 안되요 삼천도 안되요
단돈 이백만 해줘요
그렇게 못해요 정신 좀 차려요
한번만 밀어줘봐요
사천만 땡겨주세요
사실은 고백하고 싶은게 있어
이 말 만은 너에게 꼭 해야겠어
나에게 사천이 전부는 아냐
사실은 니 사랑을 원하고 있어
내 마음을 조금이라도
알아줘요 한번 들어줘요
속는 셈 치고 날 믿고
사천 한번 땡겨줘봐요
사천이 수표냐 툭 치면 나오냐
한번만 살려줘봐요
이제는 제발 좀 헛된꿈 버려요
열심히 살아볼께요
그래도 땡겨주세요
그렇게 절대 못해요
사실은 한푼도 없어",김숙,2005.03.01,228,성인가요/트로트
영산강 처녀,"영산강 굽이 도는 푸른 물결 다시 오건만

똑딱선 서울 간 님 똑딱선 서울 간 님

기다리는 영산강 처녀

못 믿을 세월 속에 안타까운 청춘만 가네

길이 멀어 못 오시나 오기 싫어 아니 오시나

아~아~푸른 물결 너는 알지 말을 해 다오.





유달산 산마루에 보름달을 등블을 삼아

오작교 다리놓고 오작교 다리 놓고

기다리는 영산강 처녀

밤이슬 맞아가며 우리 낭군 얼굴 그리네

서울 색씨 고운 얼굴 정이 깊어

아니 오시나

아~~ 구곡간장 쌓인 눈물 한이 서린다",김용림,1993.09.01,98,성인가요/트로트
한 사람을 위한 노래,"햇살이 스며든 창가에 마주앉아
오후의 커피에 향처럼
고운 그대 이렇게 그대를
바라본게 얼마만인지
바쁘단 핑계로 소홀한 날 용서해요
사랑할 시간도 모자란데
화만 내던 나에게
힘들단 내색도 못하고 아파한 그대
사랑한다는 그 흔한 말도
많이 해주지 못했었죠
짧지만 내남은 삶 모두 그대를 위해

혼자서 왔다고 믿었어 여기까지
내곁을 밝혀준 그대기도 알지 못한채
어린애처럼 늘 불안한 나를 위해서
사랑할 시간도 모자란데
화만 내던 나에게
힘들단 내색도 못하고 아파한 그대
사랑한다는 그 흔한말도
많이 해주지 못했었죠
짧지만 내남은 삶모두 그대를 위해
오늘만은 오직 그댈 위해 부르는 노래
이세상에 누구보다 행복하기를
사랑할 시간도 모자란데
화만 내던 나에게
힘들단 내색도 못하고 아파한 그대
사랑한다는 그 흔한말도
많이 해주지 못했었죠
짧지만 내남은 삶모두 그대를 위해",성진우,2009.03.05,148,성인가요/트로트
누나야,"빰빰빠빰빰빠
누나누나 누나야
누나누나 누나야
내가 사랑하는 누나야
누나좋아요 정말 좋아요
나만을 사랑해주는
누나가있어 정말좋아요
내가 사랑하는 누나야
누나 없이도 살수 있다고
그렇게 말했지만
한시간도 못가 후회했어요
내가 사랑하는 누나야
내모든걸 아껴주고
이해하는 누나야
받아주고 다듬어주고
챙겨주는 누나야
오늘오늘오늘 오늘도
내일내일내일 모레도
같이있고 싶은 누나야
누나좋아요 정말좋아요
나만을 사랑해주는
누나가있어 정말좋아요
내가 사랑하는 누나야
빰빰빠빰빰빠
누나누나 누나야
누나누나 누나야
내가 사랑하는 누나야
누나좋아요 정말 좋아요
나만을 사랑해주는
누나가있어 정말좋아요
내가 사랑하는 누나야
누나 없이도 살수 있다고
그렇게 말했지만
한시간도 못가 후회했어요
내가 사랑하는 누나야
내모든걸 아껴주고
이해하는 누나야
받아주고 다듬어주고
챙겨주는 누나야
오늘오늘오늘 오늘도
내일내일내일 모레도
같이있고 싶은 누나야
누나좋아요 정말좋아요
나만을 사랑해주는
누나가있어 정말좋아요
내가 사랑하는 누나야
누나가있어 정말좋아요
내가 사랑하는 누나야
내가 사랑 하는 누나야
누나누나 우리누나",강진,2009.06.10,161,성인가요/트로트
물새 우는 강 언덕,"물새우는 고요한 강언덕에
그대와 둘이서 부르는 사랑노래

흘러가는 저 강물 가는곳이 그 어디뇨
조각배에 사랑싣고 행복찾아 가지요
물새우는 고요한 강 언덕에
그대와 둘이서 부르는 사랑노래",백설희,2009.06.04,67,성인가요/트로트
인도의 향불,"1.공작새 날개를 휘감는 염불소리 간디스강푸른 물에 찰랑거린다 무릎꿇고 하늘에다 두 손 비는 @인디(안)아 처녀 파고다의 사랑(에)이냐 향불의 노래냐 아하~~아~ 깊`어가는 인도의 밤이여 ,,,,,,,,,,2. 야자수 잎사귀 무더운 저녁바람 뱅갈사의(종)풍경소리가 애달퍼진다 풍각소리 자르메(다야)라의 춤을 추는 인~~~여. (644)",정의송,2009.06.18,71,성인가요/트로트
My Way (New 2009),"아주 멀리 왔다고 생각했는데
돌아다 볼 것 없네
정말 높이 올랐다 느꼈었는데
내려다 볼 곳 없네
처음에는 나에게도
두려움 없었지만
어느새 겁 많은 놈으로 변해 있었어
누구나 한번쯤은 넘어질 수 있어
이제와 주저앉아 있을 수는 없어
내가 가야하는 이 길에
지쳐 쓰러지는 날까지
일어나 한번 더 부딪혀 보는거야
때론 큰 산 앞에서 무릎 끓고서
포기도 하려 했어
처음처럼 또 다시 돌아가려고
무작정 찾으려 했어
처음에는 나에게도
두려움 없었지만
어느새 겁 많은 놈으로 변해 있었어
누구나 한번쯤은 넘어질 수 있어
이제와 주저 앉아 있을 수는 없어
내가 가야하는 이 길에
지쳐 쓰러지는 날까지
일어나 한번 더 부딪혀 보는거야
My way
처음에는 나에게도
두려움 없었지만
어느새 겁 많은 놈으로 변해 있었어
누구나 한번쯤은 넘어질 수 있어
이제와 주저 앉아 있을 수는 없어
내가 가야하는 이 길에
지쳐 쓰러지는 날까지
일어나 한번 더 부딪혀 보는거야
누구나 한번쯤은 넘어질 수 있어
이제와 주저 앉아 있을 수는 없어
내가 가야하는 이 길에
지쳐 쓰러지는 날까지
일어나 한번 더 부딪혀 보는거야
My Way",윤태규,2009.08.06,381,성인가요/트로트
연인의길,"왜 이다지 보고싶을까

이슬비가 내리는 밤이오면은

지금은 어디에서

차거운 이비에 젖고 있을까

말없이 냉정하게 떠나간

당신을 목메어 불러보는

내마음도 모르고

오늘도 걸어가는 비내리는

쓸쓸한 길 연인의 길

말없이 냉정하게 떠나간

당신을 목메어 불러보는

내마음도 모르고

오늘도 걸어가는 비내리는

쓸쓸한 길 연인의 길",패티김,2009.08.03,40,성인가요/트로트
천년을 빌려준다면,"1.
당신을 사랑하고 정말정말 사랑하고
그래도 모자라면 당신을위해
무엇이든 다해주고 싶어
만약에 하늘이 하늘이 내게
천년을 빌려 준다면
그천년을 당신을위해 사랑을 위해
아낌없이 모두 쓰겠소
2.
당신을 사랑하고 너무너무 사랑하고
그래도 모자라면 당신을 위해
원하는것 다해 주고싶어
어느날 하늘이 하늘이 내게
천년을 빌려 준다면
그천을 당신을위해 사랑을 위해
아낌없이 모두 쓰겠소",유지나,2009.09.01,58,성인가요/트로트
목포의 눈물,"사공의 뱃노래 가물거리며
삼학도 파도 깊이 스며드는데
부두의 새악씨 아롱젖은 옷자락
이별의 눈물이냐 목포의 설움

삼백 년 원한 품은 노적봉 밑에
님 자취 완연하다 애달픈 정조
유달산 바람도 영산강을 안으니
항구에 맺은 절개 목포의 눈물",남진,2009.12.09,146,성인가요/트로트
애원,"당신이 앞에 있네요
나만을 사랑한 당신
오늘도 똑같은 미소
다른것 하나도 없는데
안돼 이래서는 안돼
왜 이제와 날 떠난다고 해
그래 이미 예감 했지만
이렇게 빨리 떠나갈순 없어
날 조그만 더 사랑해줘
그대 떠나간 후에도
추억을 먹고 살게
제발 조금만 이별을 늦춰
흘러내릴 눈물이 사위어 질때까지

안돼 이래서는 안돼
왜 이제와 날 떠난다고 해
그래 이미 예감 했지만
이렇게 빨리 떠나갈순 없어
날 조그만 더 사랑해줘
그대 떠나간 후에도
추억을 먹고 살게
제발 조금만 이별을 늦춰
흘러내릴 눈물이 사위어 질때까지
나 나나나 나나나나나 흘러내릴
눈물이 사위어 질때까지",왕소연,2010.01.13,39,성인가요/트로트
노을빛 서해대교,"돌아온다고 약속했는데
오지 않는 내 님이여
계절은 다시 바뀌는데
세월만 흘러가는데
나를 잊었나 길을 잊었나
바닷길이 너무 멀었나
돌아올 길 가까워진 서해대교엔
노을 빛이 곱기도 한데
갈매기 떼 슬피 울며
어디로 가나
내 님 소식 전해다오

수많은 세월 기다렸는데
오지 않는 내 님이여
차라리 잊자 다짐을 해도
잊을 수 없는 그 추억
온다는 약속 진정이었나
아무렇게 하는 말이었나
행여 올까 바라보는 서해대교엔
노을 빛이 곱기도 한데
오고가는 고깃배는 그대로인데
떠난 님은 언제 오나
나를 잊었나 길을 잊었나
바닷길이 너무 멀었나
돌아올 길 가까워진 서해대교엔
노을 빛이 곱기도 한데
갈매기 떼 슬피 울며
어디로 가나
내 님 소식 전해다오",김상배,2009.12.15,31,성인가요/트로트
사나이 가슴에 비가 내리네,"돌아서서 그냥 갔어요
이젠 꿈이라 생각해요
비오는 거리 충무로에서
아 왜 망설이시나요
여자의 마음은 다 그런건가요
남자의 가슴에 못을 박고서
울기만 하긴가요
아아아아 당신은
아 이 마음 모르나요
사나이 가슴에
비가 내려요
충무로에도
비만 내려요

돌아서서 그냥 갔어요
이젠 잊는다 생각해요
비오는 거리 충무로에서
아 왜 떠나지 못해요
여자의 마음은 다 그런건가요
남자의 가슴에 못을 박고서
울기만 하긴가요
아아아아 당신은
아 이 마음 모르나요
사나이 가슴에
비가 내려요
충무로에도
비만 내려요",김상배,2009.12.15,21,성인가요/트로트
애인이 되주세요,"그대여 나의 애인이 되어 애인 돼 주세요
외롭고 쓸쓸한 나의 나의 가슴에
사랑이 사랑이 싹트도록 뜨거운 눈길로
상처뿐인 나를 달래줘요
오늘도 캄캄한 밤 나이트클럽에서 처음 본 사람이지만
왠지 나도 모르게 왠지 나도 모르게 자꾸만 끌리는 사람
사랑에 눈빛이 마음에 들었는지
손짓하며 미소를 짓는 그 사람
그대여 나의 애인이 되어 애인이 돼 주세요
외롭고 쓸쓸한 나의 나의 가습에
추억이 추억이 싹트도록",설운도,2010.04.20,51,성인가요/트로트
토요일 밤에,"오늘밤만은 오늘만은
그대 나를 떠나가지마라
깊어가는 이 밤 토요일 밤엔
그대 이 순간을 느껴
날 버리고 떠난
광수와 광태
다정했던 영자와 옥자
오늘밤만은 모두 잊어요
토요일 밤 토요일 밤에
날 따라해봐 미친척하고
소릴 질러봐
삶이 나
나를 힘들게 하고
열받게 해도
이 시간이 간이
다가기 전에
내 품에 안겨 안겨봐

날 괴롭히는
사장 부장님
사랑했던 미자와 숙자
오늘밤만은 모두 잊어요
토요일 밤 토요일 밤에
날 따라해봐
양손을 들고
힘껏 뛰어봐
삶이 나
나를 힘들게 하고
미치게 해도
이 시간이 간이
다가기 전에
내 품에 안겨 안겨봐
날 따라해봐
미친척하고
소릴 질러봐
난나 나 나나
나나나 나나
크게 더 크게
토요일 밤 토요일 밤에
내 품에 안겨 안겨봐",김혜연,2010.09.13,346,성인가요/트로트
번지없는 주막,"문패도 번지수도 없는 주막에
궂은비 나리는 이 밤도 애절 구려
능수버들 태질하는 창살에 기대여
어느 날짜 오시겠소 울던 사람아
아주까리 초롱 밑에 마주앉아서
따르는 이별주에 밤비도 애절 구려
귀밑머리 쓰다듬어 맹세는 길어도
못 믿겠소 못 믿겠소 울던 사람아",김연자,2011.05.03,55,성인가요/트로트
올가을엔 사랑할거야,"묻지 말아요
내 나이는 묻지 말아요
올 가을엔 사랑 할 거야
나 홀로 가는 길은
너무 쓸쓸해 너무 쓸쓸해
창 밖에 눈물 짖는
나를 닮은 단풍잎 하나
아 가을은 소리 없이
본채 만채 흘러만 가는데
울지 말아요
오늘 밤만은 울지 말아요
아무리 슬픈 일이 있어도
그대가 없이 가는 길은
쓸쓸해 너무 쓸쓸해
애타게 떠오르는
떠나간 그리운 사람
아 그래도 다시
언젠가는 사랑을 할 거야
사랑 할 거야",심수봉,2000.01.01,29,성인가요/트로트
꽃바람,"그대는 나에게 꽃바람
내 마음 흔들어 논 꽃바람
바보가 되고 말았어요
나 그대 사랑하니까
누군가를 사랑하면
이렇게 눈이 머나요
단 한 사람 당신이기에
사랑에 눈을 떴어요
가면 가는 대로 오는 대로
그 까짓것 사랑이 뭐길래
이렇게 아프고 괴로운지
내 맘 나도 몰라요
그대는 나에게 꽃바람
내 마음 흔들어 논 꽃바람
바보가 되고 말았어요
나 그대 사랑하니까
누군가를 사랑하면
이렇게 눈이 머나요
단 한 사람 당신이기에
사랑에 눈을 떴어요
가면 가는 대로 오는 대로
그 까짓것 사랑이 뭐길래
이렇게 아프고 괴로운지
내 맘 나도 몰라요
그대는 나에게 꽃바람
내 마음 흔들어 논 꽃바람
바보가 되고 말았어요
나 그대 사랑하니까
그대는 나에게 꽃바람
내 마음 흔들어 논 꽃바람
바보가 되고 말았어요
나 그대 사랑하니까
나 그대 사랑하니까
나 그대 정말 사랑하니까",박상철,2011.11.21,74,성인가요/트로트
처녀 농군,"홀 어머니 내 모시고
살아가는 세상인데
이 몸이 처녀라고
이 몸이 처녀라고
남자 일을 못하나요
소 몰고 논밭으로 이랴 어서 가자
해 뜨는 저 벌판에 이랴 어서 가자
밭갈이 가자
홀로 계신 우리엄마
내 모시고 사는 세상
이 몸이 여자라고
이 몸이 여자라고
남자 일을 못하나요
꼴망태 등에 메고 이랴 어서 가자
해 뜨는 저 벌판에 이랴 어서 가자
밭갈이 가자",최정자,1998.12.01,125,성인가요/트로트
봄비,"봄비 속에 떠난 사람
봄비 맞으며 돌아왔네
그때 그날은 그때 그날은
웃으면서 헤어졌는데
오늘 이 시간 오늘 이 시간
너무나 아쉬워
서로가 울면서 창 밖을 보네
봄비가 되어 돌아온 사람
비가 되어 가슴 적시네
오늘 이 시간 오늘 이 시간
너무나 아쉬워
서로가 울면서 창 밖을 보네
봄비가 되어 돌아온 사람
비가 되어 가슴 적시네",이은하,1990.11.01,104,성인가요/트로트
나 하나의 사랑,"나 혼자만이 그대를 알고 싶소
나 혼자만이 그대를 갖고 싶소
나 혼자만이 그대를 사랑하여
영원히 영원히 행복하게 살고 싶소
나 혼자만이 그대여 생각해 주
나 혼자만을 그대여 사랑해 주
나 혼자만을 그대는 믿어주고
영원히 영원히 변함없이 사랑해주",계은숙,1998.01.15,48,성인가요/트로트
작은 연인들,"언제 우리가 만났던가
언제 우리가 헤어졌던가
만남도 헤어짐도 아픔이었지
가던 길 돌아서며
들리는 듯 들리는 듯
너의 목소리
말없이 돌아보면
방울방울 눈물이 흐르는
너와 나는 작은 연인들
언제 우리가 만났던가
언제 우리가 헤어졌던가
만남도 헤어짐도 아픔이었지
가던 길 돌아서며
들리는 듯 들리는 듯
너의 목소리
말없이 돌아보면
방울방울 눈물이 흐르는
너와 나는 작은 연인들",권태수,1995.08.29,205,성인가요/트로트
공항의 이별 (2012 Ver.),"하고싶은
말들이
쌓였는데도
한마디 말못하고
헤어지는 당신이
이제와서
붙잡아도
소용없는
일인데
구름 저 멀리
사라져간
당신을 못잊어
애태우며
허전한 발길
돌리면서
그리움
달랠길 없어
나는 걸었네
수많은 사연들이
메아리쳐도
지금은
말 못하고
떠나가는 당신이
이제와서
뉘우쳐도
허무한
일인데
하늘 저멀리
떠나버린
당신을 못있어
애태우며
쓸쓸한 발길
돌리면서
그리움
참을길 없어
나는 걸었네",문주란,2012.04.17,68,성인가요/트로트
여자의 일생,"참을수가 없도록
이 가슴이 아파도
여자이기 때문에 말 한마디 못하고
헤아릴 수 없는 설움 혼자 지닌 채
고달픈 인생길을
허덕이면서
아 참아야 한다기에
눈물로 보냅니다
여자의 일생
견딜 수가 없도록 외로워도 슬퍼도
여자이기 때문에 참아야만 한다고
내 스스로 내 마음을 달래어 가네
비탈진 인생길을 허덕이면서
아 참아야 한다기에
눈물로 보냅니다
여자의 일생",박지현,2012.11.12,11,성인가요/트로트
향수,"가랑잎이 휘날리는
저녁 바람 서늘한데
하염없이 철새들은
어데로 날아가나
가고 싶은 길은 멀고
외로움 몸 고달픈데
황혼이면 언제라도
고향 노을 그리워요
가도 가도 끝이없는
저녁 하늘 바람 찬데
지향없이 철새들은
누구를 찾아가나
정든 사람 멀리 두고
가고 싶은 마음인데
저녁 노을 짙어지면
고향 노을 그리워요",배호,2012.10.31,75,성인가요/트로트
가버린 사랑,"백년해로 맺은 언약 마음속에 새겼거늘
무정할사 그대로다 나 예두고 어디로 갔나
그대 이왕 가려거든 정 마저 가져가야지
정은두고 몸만가니 남은 이몸어이하리

백년해로 맺은 언약 마음속에 새겼거늘
무정할사 그대로다 나 예두고 어디로 갔나
그대 이왕 가려거든 정 마져 가져가야지
남은이몸 생각말고 만수무강 하옵소서",조경수,1991.08.28,58,성인가요/트로트
그대로 그렇게,"내 사랑하는 그대여 정말 가려나
내 가슴 속에 외로움 남겨둔 채로
내 사랑하는 그대여 정말 가려나
내 가슴 속에 서글픔 남겨둔 채로
떨어지는 저 꽃잎은 봄이면 피지만
내 사랑 그대 떠나면 언제 오려나
날아가는 저 철새도 봄이면 오지만
내 사랑 그대 떠나면 언제 오려나
그대로 그렇게 떠나간다면
난 정말 어찌하라고
그대로 그렇게 떠나간다면
난 정말 울어버릴걸
오 그대여 한마디만 해주고 떠나요
지금까지 나를 정말 사랑했다고
오 그대여 이 한마디 잊지말아요
나는 오직 그대만을 사랑한다고
그대로 그렇게 떠나간다면
난 정말 어찌하라고
그대로 그렇게 떠나간다면
난 정말 울어버릴걸
오 그대여 한마디만 해주고 떠나요
지금까지 나를 정말 사랑했다고
오 그대여 이 한마디 잊지말아요
나는 오직 그대만을 사랑한다고
오 그대여 한마디만 해주고 떠나요
지금까지 나를 정말 사랑했다고
오 그대여 이 한마디 잊지말아요
나는 오직 그대만을 사랑한다고
오 그대여 한마디만 해주고 떠나요
지금까지 나를 정말 사랑했다고
오 그대여 이 한마디 잊지말아요
나는 오직 그대 그대만을 사랑한다고",Fevers,1978.08.31,515,성인가요/트로트
하동포구 아가씨,"하동포구 아가씨
쌍돛대 님을싣고 포구로 들고
섬진강 맑은물에 물새가 운다
쌍계사 쇠북소리 은은히 울때
노을진 물결위엔 꽃잎이 진다
팔십리 포구야 하동 포구야
내님 데려다 주오

흐르는 저구름을 머리에 이고
지리산 낙락장송 노을에 탄다
다도해 가는길목 섬진강 물은
굽이쳐 흘러흘러 어디로 가나
팔십리 포구야 하동 포구야
내님 데려다 주오",이민숙,2013.11.28,51,성인가요/트로트
